HR,Name,RAJ2000,DEJ2000,Vmag,B-V
552," ",28.73958333333333,37.12833333333333,6.26,1.17
521," ",27.162083333333328,37.952777777777776,5.94,0.97
551," ",28.72416666666666,40.701944444444436,6.24,1.25
543," 55    And",28.322083333333328,40.729722222222215,5.4,1.32
603," 57Gam1And",30.974999999999994,42.329722222222216,2.26,1.37
604," 57Gam2And",30.977916666666662,42.33083333333333,4.84,0.03
477," 53Tau And",25.144999999999996,40.576944444444436,4.94,-0.09
452," ",23.968749999999996,41.076388888888886,6.38,1.11
458," 50Ups And",24.199166666666663,41.40555555555555,4.09,0.54
483," ",25.446666666666662,42.613611111111105,4.95,0.62
476," ",25.165833333333328,43.297777777777775,5.61,0.21
495," ",25.818749999999998,45.322222222222216,6.34,1.01
469," 52Chi And",24.837499999999995,44.386111111111106,4.98,0.89
465," ",24.63208333333333,45.39999999999999,6.36,0.04
518," ",26.949999999999996,46.229722222222215,6.32,0.43
504," ",26.110416666666662,46.13972222222222,6.35,
643," 60    And",33.30541666666666,44.23166666666666,4.83,1.48
619," ",32.13999999999999,44.459444444444436,6.42,
671," ",34.79541666666666,46.4725,6.21,
679," ",35.17249999999999,47.31083333333333,6.11,-0.08
670," 62    And",34.81999999999999,47.379999999999995,5.3,-0.01
647," ",33.51083333333333,47.48416666666666,6.06,0.4
653," ",33.991249999999994,47.811388888888885,6.33,
673," ",34.844583333333325,48.95527777777777,6.37,
694," 64    And",36.10375,50.00666666666666,5.19,0.98
682," 63    And",35.24249999999999,50.15138888888888,5.59,-0.13
526," ",27.315416666666664,47.896944444444436,5.82,0.29
568,"  3    Per",29.639999999999997,49.20416666666666,5.69,1.01
536,"  2    Per",28.039166666666663,50.79277777777777,5.79,-0.07
645," ",33.40125,51.06583333333332,5.31,0.93
538," ",28.211666666666662,51.47472222222221,6.26,
275," ",14.559166666666664,33.95083333333333,5.98,1.0
249," ",13.367499999999998,37.41805555555555,6.06,1.14
269," 37Mu  And",14.18833333333333,38.49944444444444,3.87,0.13
122," ",7.856666666666666,33.58166666666666,5.87,1.14
154," 29Pi  And",9.220416666666665,33.71944444444444,4.36,-0.14
157," ",9.337916666666665,35.39944444444444,5.48,0.88
110," ",7.235833333333332,36.89999999999999,6.26,0.92
175," 32    And",10.28,39.458611111111104,5.33,0.89
348," 45    And",17.792916666666663,37.72416666666666,5.81,-0.1
418," ",21.860833333333332,41.10055555555555,6.46,0.27
340," 44    And",17.57833333333333,42.08138888888888,5.65,0.6
290," 39    And",15.726249999999999,41.34499999999999,5.98,0.16
226," 35Nu  And",12.453333333333331,41.07888888888888,4.53,-0.15
283," ",15.014999999999997,44.713333333333324,6.04,-0.01
324," 41    And",17.003749999999997,43.94194444444444,5.03,0.11
234," ",12.576249999999998,45.002222222222215,6.15,0.01
272," ",14.415416666666665,45.839722222222214,6.12,1.02
68," 25Sig And",4.582083333333332,36.78527777777777,4.52,0.05
82," 27Rho And",5.280416666666666,37.96861111111111,5.18,0.42
63," 24The And",4.272916666666666,38.68166666666666,4.61,0.06
75," ",4.923333333333333,40.729722222222215,6.33,1.18
41," 23    And",3.378333333333333,41.03527777777777,5.72,0.31
9105," ",1.1529166666666666,42.09222222222222,6.01,
9086," ",0.43249999999999994,42.36722222222222,6.25,-0.03
70," 26    And",4.675416666666666,43.79111111111111,6.11,-0.08
56," ",4.089999999999999,43.59472222222222,6.15,0.05
9080," ",0.18208333333333332,45.25333333333333,6.38,-0.07
27," 22    And",2.5804166666666664,46.072222222222216,5.03,0.4
152," ",9.194166666666666,44.488611111111105,5.13,1.6
205," ",11.545416666666664,44.86138888888888,6.05,-0.07
104," ",7.057083333333332,44.39444444444444,5.17,0.03
184," 20Pi  Cas",10.867083333333332,47.024722222222216,4.94,0.18
189," ",11.109999999999998,47.86416666666666,5.67,-0.12
193," 22Omi Cas",11.181249999999999,48.28444444444444,4.54,-0.07
164," ",9.791249999999998,49.35444444444444,5.43,1.64
62," ",4.287916666666666,47.94749999999999,5.89,-0.09
36," ",2.9962499999999994,48.152499999999996,6.16,1.45
9083," ",0.33041666666666664,49.98166666666666,6.22,0.97
65," ",4.429166666666666,51.43305555555555,6.14,-0.13
409," ",21.577499999999997,43.45777777777777,5.96,0.49
417," 48Ome And",21.914166666666663,45.40666666666666,4.83,0.42
372," ",19.27125,44.90194444444444,6.34,
355," ",18.141666666666666,45.337777777777774,6.11,1.64
390," 46Xi  And",20.584999999999997,45.52888888888888,4.88,1.08
376," ",19.542499999999997,47.41972222222221,6.25,1.35
430," 49    And",22.52583333333333,47.00722222222222,5.27,1.0
464," 51    And",24.49833333333333,48.62833333333332,3.57,1.28
454," ",24.11333333333333,48.72277777777777,5.92,1.21
335," 42Phi And",17.375833333333333,47.241944444444435,4.25,-0.07
289," ",15.756249999999998,47.37611111111111,6.45,0.25
256," ",13.771666666666665,48.6786111111111,6.27,1.68
287," ",15.576666666666664,51.03499999999999,6.47,
298," ",16.009999999999998,52.502222222222215,5.99,1.47
496,"   Phi Per",25.914999999999996,50.6886111111111,4.07,-0.04
529," ",27.737916666666663,51.93333333333332,5.9,0.43
533,"  1    Per",27.99708333333333,55.147499999999994,5.52,-0.18
470," ",25.05458333333333,53.868333333333325,6.39,1.61
318," ",16.78958333333333,53.49833333333333,6.38,
321," 30Mu  Cas",17.06833333333333,54.92027777777777,5.17,0.69
343," 33The Cas",17.77583333333333,55.149722222222216,4.33,0.17
316," ",16.750833333333333,56.934999999999995,6.43,1.18
326," ",17.138749999999998,58.2636111111111,5.79,-0.01
391," ",20.839999999999996,58.14305555555555,6.45,
382," 34Phi Cas",20.020416666666662,58.23166666666666,4.98,0.68
179," 19Xi  Cas",10.516249999999998,50.512499999999996,4.8,-0.11
223," 25Nu  Cas",12.208749999999998,50.96833333333333,4.89,-0.11
238," ",12.739166666666664,51.50805555555555,6.39,0.28
241," ",12.890416666666665,51.5711111111111,6.21,
124," ",7.921666666666666,52.83944444444444,5.6,1.15
250," ",13.448333333333332,52.68916666666666,6.27,0.19
153," 17Zet Cas",9.242916666666666,53.896944444444436,3.66,-0.2
144," ",9.034583333333332,54.168611111111105,5.08,-0.11
123," 14Lam Cas",7.9433333333333325,54.52222222222221,4.73,-0.1
135," ",8.293333333333333,54.89499999999999,5.93,1.04
196," ",11.321666666666665,55.22166666666666,5.42,0.04
168," 18Alp Cas",10.127083333333331,56.53722222222221,2.23,1.17
91," ",6.0649999999999995,52.019999999999996,5.57,-0.12
96," ",6.2766666666666655,53.046944444444435,5.74,-0.06
21," 11Bet Cas",2.294583333333333,59.149722222222216,2.27,0.34
5," ",1.5666666666666664,58.43666666666666,5.96,0.67
9079," ",0.12874999999999998,59.55972222222221,6.19,1.01
260," ",14.053749999999997,57.996666666666655,6.21,1.37
219," 24Eta Cas",12.274999999999999,57.81583333333332,3.44,0.57
181," ",10.629583333333333,58.75333333333332,6.17,-0.01
146," ",9.11375,60.3261111111111,5.79,0.29
265," 28Ups2Cas",14.165833333333332,59.1811111111111,4.63,0.96
253," 26Ups1Cas",13.750416666666665,58.97277777777777,4.83,1.21
266," ",14.196249999999997,60.36277777777777,5.55,-0.07
264," 27Gam Cas",14.177083333333332,60.71666666666666,2.47,-0.15
292," ",15.904166666666665,61.07499999999999,5.92,0.49
207," ",11.676666666666666,59.57444444444444,6.39,1.09
244," ",13.267083333333332,61.12416666666666,4.82,0.53
237," ",12.818333333333332,61.805833333333325,6.07,1.88
113," ",7.582916666666666,59.97722222222222,5.94,0.01
9110," ",1.2758333333333332,61.31416666666666,5.8,-0.09
9085," ",0.40374999999999994,61.22305555555555,5.55,0.41
60," ",4.237916666666666,61.533333333333324,5.74,0.88
9100,"  9    Cas",1.0566666666666664,62.28777777777777,5.88,0.3
93," 12    Cas",6.197916666666666,61.831111111111106,5.4,0.0
130," 15Kap Cas",8.249999999999998,62.93166666666666,4.16,0.14
9097," ",0.8570833333333332,63.641944444444434,6.24,0.33
7," 10    Cas",1.6104166666666664,64.19611111111111,5.59,-0.03
9094," ",0.6504166666666665,66.09888888888888,5.86,1.09
941," 27Kap Per",47.37416666666666,44.85722222222222,3.8,0.98
865," ",44.13916666666666,47.163888888888884,6.02,1.34
885," ",44.95791666666666,47.220833333333324,5.47,0.89
949," ",48.10999999999999,47.72583333333333,6.33,1.43
956," ",48.349999999999994,48.17694444444444,5.9,0.97
1001," ",50.46916666666666,49.070833333333326,5.93,0.43
933," ",46.94749999999999,47.30833333333333,6.41,0.12
937,"   Iot Per",47.26666666666666,49.61333333333333,4.05,0.59
842," ",42.92374999999999,46.84194444444444,5.88,0.89
849," ",43.338333333333324,48.569444444444436,6.26,1.18
792," ",40.75791666666666,48.26555555555555,6.48,
799," 13The Per",41.05,49.228333333333325,4.12,0.49
930," ",47.01624999999999,52.213333333333324,6.31,-0.01
864," ",44.210833333333326,51.26083333333332,6.22,1.57
890," ",45.217499999999994,52.35166666666666,5.28,-0.05
854," 18Tau Per",43.564583333333324,52.762499999999996,3.95,0.74
1034," ",52.01291666666666,49.06277777777777,4.98,-0.09
1029," ",51.48916666666666,49.12083333333333,6.09,-0.07
1044," 34    Per",52.34208333333333,49.50888888888888,4.67,-0.09
1037," ",52.21833333333333,49.84833333333333,5.58,-0.04
1011," ",50.80499999999999,49.213333333333324,5.29,-0.07
1017," 33Alp Per",51.080833333333324,49.86111111111111,1.79,0.48
989," 31    Per",49.78166666666666,50.09499999999999,5.03,-0.06
987," 29    Per",49.65749999999999,50.222222222222214,5.15,-0.06
969," ",49.05083333333333,50.93777777777777,5.03,1.15
1147," ",56.88416666666666,55.92249999999999,6.1,-0.03
1161," ",57.331666666666656,57.11805555555555,6.46,0.06
915," 23Gam Per",46.19916666666666,53.50638888888888,2.93,0.7
964," ",48.949999999999996,57.140833333333326,5.79,0.73
1073," ",53.412499999999994,54.97472222222221,5.98,0.11
1046," ",52.500833333333325,55.451944444444436,5.09,0.05
1094," ",54.58208333333332,56.93277777777777,6.3,-0.13
1071," ",53.42166666666666,57.86888888888888,6.37,0.51
1068," ",53.38374999999999,58.76499999999999,6.4,0.14
1040," ",52.47874999999999,58.878611111111105,4.54,0.56
1043," ",52.547083333333326,59.3661111111111,6.13,0.08
1077," ",53.75333333333332,60.0411111111111,6.46,0.39
699," 65    And",36.40583333333333,50.278611111111104,4.71,1.53
709," 66    And",36.96583333333333,50.56972222222222,6.12,0.41
787," ",40.748749999999994,53.526111111111106,5.84,1.12
846," ",43.21666666666666,52.99777777777777,6.36,0.07
785," 11    Per",40.76166666666666,55.10583333333332,5.77,-0.13
834," 15Eta Per",42.67416666666666,55.895555555555546,3.76,1.68
690," ",35.96583333333333,55.36444444444444,6.28,0.86
621," ",32.5325,53.84305555555555,6.31,0.95
590,"  4    Per",30.575416666666662,54.48749999999999,5.04,-0.08
685,"  9    Per",35.589166666666664,55.84555555555555,5.17,0.37
696," 10    Per",36.31666666666666,56.60999999999999,6.25,0.31
654," ",34.21541666666666,57.05527777777777,6.48,0.28
662,"  7    Per",34.51875,57.51666666666666,5.98,1.05
661,"  8    Per",34.49958333333333,57.899722222222216,5.75,1.17
920," ",46.41624999999999,56.0686111111111,6.11,1.02
918," ",46.38499999999999,56.705833333333324,4.76,1.02
825," ",42.37833333333333,57.08416666666666,6.25,0.89
839," ",42.939583333333324,58.314722222222215,6.45,0.1
1035," ",52.267083333333325,59.94027777777777,4.21,0.41
1033," ",52.09833333333333,60.255555555555546,6.49,0.02
860," ",43.987083333333324,61.521111111111104,5.59,0.45
922," ",46.82916666666666,64.05777777777777,5.89,-0.03
861," ",44.103333333333325,64.3325,6.24,2.03
1296," ",63.75749999999999,57.46027777777777,6.08,0.61
1313," ",64.28416666666666,57.86055555555555,5.71,1.09
1192," ",58.43041666666666,57.974999999999994,5.8,0.18
1242," ",61.11333333333332,59.155555555555544,5.06,0.5
1270," ",62.36499999999999,59.90805555555555,6.28,1.14
1352," ",65.74125,59.61638888888888,6.19,
1335," ",65.44833333333332,60.73555555555555,5.39,1.49
1112," ",55.67791666666666,59.969444444444434,5.76,1.71
1205," ",59.28458333333332,61.10888888888888,5.0,1.45
1204," ",59.35624999999999,63.072222222222216,5.03,-0.09
1305," ",64.22333333333333,61.85027777777777,5.7,-0.14
1440," ",69.10083333333333,64.26166666666666,5.94,-0.03
1327," ",65.16791666666666,65.14055555555555,5.27,0.81
1527," ",73.02166666666666,63.50527777777777,5.44,1.57
1647," ",77.43541666666665,64.91944444444444,6.41,0.4
1916," ",85.60999999999999,65.69777777777777,5.6,1.24
1853," ",84.31749999999998,66.69611111111111,6.26,
1994," ",88.23124999999999,68.47138888888888,6.2,0.95
1542,"  9Alp Cam",73.51249999999999,66.34277777777777,4.29,0.03
1594," ",75.71,66.82277777777777,6.19,0.48
1158," ",57.402916666666655,63.29722222222221,5.85,0.18
1129," ",56.509583333333325,63.34499999999999,4.8,0.8
1105," ",55.53874999999999,63.216666666666654,5.1,1.63
1155," ",57.379999999999995,65.5261111111111,4.47,1.88
1248," ",61.662499999999994,65.52083333333333,6.17,0.14
1282," ",63.21499999999999,68.50166666666665,6.32,1.18
1009," ",51.168749999999996,64.58611111111111,5.23,2.08
985," ",49.997499999999995,65.6522222222222,4.84,-0.15
967," ",49.38166666666666,65.6586111111111,6.36,0.09
1124," ",56.50374999999999,67.20166666666665,5.8,0.35
1166," ",57.92416666666666,68.5075,6.32,-0.08
1241," ",61.512916666666655,68.67999999999999,5.87,1.54
1138," ",57.30749999999999,70.8711111111111,5.44,0.09
1148,"   Gam Cam",57.58958333333332,71.33222222222221,4.63,0.03
1196," ",59.125833333333325,71.82166666666666,6.34,0.3
1510," ",72.65166666666666,70.94166666666666,6.37,-0.08
1636," ",77.40291666666666,69.63944444444444,6.41,1.11
1683," ",79.55541666666666,73.26805555555555,5.74,
1401," ",68.37791666666666,72.5286111111111,5.94,0.3
1281," ",63.43708333333333,72.12638888888888,6.03,1.01
1589," ",76.16583333333332,74.06694444444443,5.96,
1572," ",75.58375,74.26916666666666,6.06,1.57
1643," ",78.09333333333332,73.94666666666666,5.43,-0.12
1844," ",84.93208333333332,75.04388888888887,6.17,1.57
1650," ",78.64833333333333,76.47277777777776,6.37,-0.02
540," ",28.45208333333333,55.59805555555555,6.45,0.18
502," ",26.19208333333333,57.08916666666666,6.25,0.04
499," ",26.07458333333333,57.53638888888888,6.21,0.1
482," ",25.574166666666663,58.62777777777777,6.37,-0.02
627,"  5    Per",32.87083333333333,57.64583333333333,6.36,0.33
618," ",32.168749999999996,58.4236111111111,5.67,0.61
641," ",33.42291666666666,58.5611111111111,6.44,0.6
561," ",29.638749999999995,61.69805555555555,6.02,-0.04
461," ",24.531666666666663,57.97749999999999,5.56,1.38
439," ",23.357499999999998,58.32749999999999,5.7,1.52
442," 39Chi Cas",23.482916666666664,59.23194444444444,4.71,1.0
491," 44    Cas",25.83208333333333,60.551111111111105,5.78,-0.02
403," 37Del Cas",21.454166666666662,60.23527777777777,2.68,0.13
488," ",25.74333333333333,61.42166666666666,6.34,0.01
542," 45Eps Cas",28.598749999999995,63.669999999999995,3.38,-0.15
511," ",26.936666666666664,63.85222222222222,5.63,0.81
428," ",22.717916666666664,66.09805555555555,6.14,0.08
747," ",39.40041666666666,65.74555555555554,5.78,1.56
791," ",41.20708333333333,67.8247222222222,5.95,0.1
707,"   Iot Cas",37.26666666666666,67.40249999999999,4.52,0.12
589," 53    Cas",30.751249999999995,64.38999999999999,5.58,0.38
586," 52    Cas",30.71958333333333,64.90138888888887,6.0,0.03
567," ",29.908333333333328,64.62138888888887,5.26,0.01
478," 43    Cas",25.585416666666664,68.04305555555554,5.59,-0.07
640," 55    Cas",33.621249999999996,66.52444444444444,6.07,0.63
548," 46Ome Cas",28.999999999999996,68.68527777777777,4.99,-0.1
575," 48    Cas",30.489166666666662,70.90694444444443,4.54,0.16
354," ",18.291249999999998,61.705833333333324,6.41,0.01
297," ",16.081666666666663,61.580277777777766,5.84,0.54
342," ",17.856666666666666,64.20277777777777,5.55,-0.07
233," ",12.681666666666665,64.24749999999999,5.39,0.49
384," 35    Cas",20.271666666666665,64.65833333333333,6.34,0.09
345," 32    Cas",17.922499999999996,65.01888888888888,5.57,-0.09
273," ",14.629583333333331,66.35222222222221,5.97,-0.02
261," ",14.231666666666666,68.7761111111111,6.37,0.38
177," ",10.514166666666664,66.1475,5.83,1.04
137," 16    Cas",8.603749999999998,66.75027777777777,6.48,-0.08
121," 13    Cas",7.855416666666666,66.51944444444443,6.18,-0.1
9099," ",0.9662499999999998,66.71222222222221,6.29,1.67
9104," ",1.1749999999999998,67.16666666666666,5.67,1.07
200," ",11.662499999999998,69.32499999999999,6.33,
399," 36Psi Cas",21.48333333333333,68.13,4.74,1.05
427," 38    Cas",22.807499999999997,70.26472222222222,5.81,0.47
336," 31    Cas",17.663749999999997,68.7786111111111,5.29,-0.02
278," ",15.129166666666665,70.98305555555555,6.39,0.13
480," 42    Cas",25.732916666666664,70.62249999999999,5.18,-0.04
398," ",21.443749999999998,70.97999999999999,6.49,
456," 40    Cas",24.628749999999997,73.03999999999999,5.28,0.96
129," ",8.330416666666666,70.98166666666665,6.42,-0.01
212," ",12.037916666666664,72.67499999999998,5.87,1.01
208," 23    Cas",11.942083333333331,74.8475,5.41,-0.08
192," 21    Cas",11.412499999999998,74.98805555555555,5.66,0.05
112," ",7.729166666666665,77.01944444444443,6.21,0.84
55," ",4.058333333333333,76.95083333333332,6.35,-0.07
829," ",42.994583333333324,68.8886111111111,5.8,0.64
815," ",42.231249999999996,69.63416666666666,6.18,0.18
1032," ",52.58124999999999,71.86388888888888,6.32,1.8
743," ",39.508333333333326,72.81833333333333,5.16,0.88
580," 50    Cas",30.858749999999997,72.42138888888888,3.98,-0.01
626," ",33.33833333333333,74.02777777777777,6.29,0.91
932," ",47.984583333333326,74.3936111111111,4.87,0.02
1491," ",72.20958333333333,75.9411111111111,6.06,0.28
1468," ",71.50124999999998,76.6111111111111,6.49,0.51
1686," ",80.63958333333332,79.2311111111111,5.05,0.47
1080," ",54.853333333333325,75.73972222222221,6.27,0.97
961," ",50.08208333333333,77.73472222222222,5.45,0.19
1523," ",75.08624999999999,81.19388888888888,5.07,1.28
1317," ",66.76166666666666,80.82416666666666,5.43,1.17
1230," ",62.511666666666656,80.6986111111111,5.1,0.56
579," ",30.793749999999996,73.85055555555554,6.23,
592," 49    Cas",31.379999999999995,76.115,5.22,0.95
381," ",20.496249999999996,76.23888888888888,6.38,0.28
581," 47    Cas",31.28083333333333,77.28138888888888,5.38,0.31
572," ",30.73833333333333,77.91638888888887,6.04,1.14
375," ",20.081249999999997,77.57055555555554,6.31,0.92
20," ",2.3341666666666665,79.7147222222222,6.01,0.19
386," ",20.944999999999997,78.72583333333333,6.07,0.39
333," ",18.06958333333333,79.67388888888888,5.64,0.01
312," ",17.301249999999996,80.01166666666666,6.29,
357," ",19.127916666666664,79.90999999999998,6.26,0.42
158," ",9.947083333333332,82.49388888888888,6.4,0.55
881," ",46.53249999999999,79.4186111111111,5.49,1.57
906," ",47.92833333333333,81.47055555555555,5.95,0.15
774," ",41.94833333333333,81.44833333333332,5.78,1.3
597," ",32.35541666666666,81.29583333333332,6.05,0.11
1304," ",67.50041666666665,83.34055555555554,5.46,0.87
1289," ",67.05416666666666,83.80777777777777,5.57,-0.13
965," ",53.083749999999995,84.9111111111111,5.61,0.92
240," ",13.721249999999998,83.70722222222221,5.62,0.09
285," ",17.186249999999998,86.25694444444443,4.25,1.21
1107," ",62.506249999999994,86.6261111111111,5.86,0.37
306," ",19.05625,87.14527777777776,6.25,1.12
286," ",23.459999999999997,89.01555555555554,6.46,0.11
424,"  1Alp UMi",37.95291666666666,89.26416666666665,2.02,0.6
3651," ",138.05374999999998,3.867222222222222,6.14,-0.01
3613," 18Ome Hya",136.4933333333333,5.0922222222222215,4.97,1.22
3649," ",137.98166666666665,5.468333333333333,6.35,0.32
